DESCRIPTION,VIDEOA,VIDEOB,VIDEOC
put the disc touching the grape,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_touching_the_grape/put_the_disc_touching_the_grape-2017-03-18-101635.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_touching_the_grape/put_the_disc_touching_the_grape-2017-03-18-101642.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_touching_the_grape/put_the_disc_touching_the_grape-2017-03-18-101649.mp4
put the book touching the grape,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_touching_the_grape/put_the_book_touching_the_grape-2017-03-18-101709.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_touching_the_grape/put_the_book_touching_the_grape-2017-03-18-101732.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_touching_the_grape/put_the_book_touching_the_grape-2017-03-18-101756.mp4
put the blackboard touching the grape,https://s3.amazonaws.com/voxsim-videos/video/put_the_blackboard_touching_the_grape/put_the_blackboard_touching_the_grape-2017-03-18-101819.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_blackboard_touching_the_grape/put_the_blackboard_touching_the_grape-2017-03-18-101843.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_blackboard_touching_the_grape/put_the_blackboard_touching_the_grape-2017-03-18-101907.mp4
put the bottle touching the grape,https://s3.amazonaws.com/voxsim-videos/video/put_the_bottle_touching_the_grape/put_the_bottle_touching_the_grape-2017-03-18-101926.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bottle_touching_the_grape/put_the_bottle_touching_the_grape-2017-03-18-101950.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bottle_touching_the_grape/put_the_bottle_touching_the_grape-2017-03-18-101957.mp4
put the apple touching the grape,https://s3.amazonaws.com/voxsim-videos/video/put_the_apple_touching_the_grape/put_the_apple_touching_the_grape-2017-03-18-102021.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_apple_touching_the_grape/put_the_apple_touching_the_grape-2017-03-18-102045.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_apple_touching_the_grape/put_the_apple_touching_the_grape-2017-03-18-102108.mp4
put the banana touching the grape,https://s3.amazonaws.com/voxsim-videos/video/put_the_banana_touching_the_grape/put_the_banana_touching_the_grape-2017-03-18-102115.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_banana_touching_the_grape/put_the_banana_touching_the_grape-2017-03-18-102139.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_banana_touching_the_grape/put_the_banana_touching_the_grape-2017-03-18-102202.mp4
put the bowl touching the grape,https://s3.amazonaws.com/voxsim-videos/video/put_the_bowl_touching_the_grape/put_the_bowl_touching_the_grape-2017-03-18-102226.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bowl_touching_the_grape/put_the_bowl_touching_the_grape-2017-03-18-102234.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bowl_touching_the_grape/put_the_bowl_touching_the_grape-2017-03-18-102258.mp4
put the knife touching the grape,https://s3.amazonaws.com/voxsim-videos/video/put_the_knife_touching_the_grape/put_the_knife_touching_the_grape-2017-03-18-102321.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_knife_touching_the_grape/put_the_knife_touching_the_grape-2017-03-18-102344.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_knife_touching_the_grape/put_the_knife_touching_the_grape-2017-03-18-102408.mp4
put the pencil touching the grape,https://s3.amazonaws.com/voxsim-videos/video/put_the_pencil_touching_the_grape/put_the_pencil_touching_the_grape-2017-03-18-112008.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_pencil_touching_the_grape/put_the_pencil_touching_the_grape-2017-03-18-112018.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_pencil_touching_the_grape/put_the_pencil_touching_the_grape-2017-03-18-112025.mp4
put the paper sheet touching the grape,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_touching_the_grape/put_the_paper_sheet_touching_the_grape-2017-03-18-112032.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_touching_the_grape/put_the_paper_sheet_touching_the_grape-2017-03-18-112038.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_touching_the_grape/put_the_paper_sheet_touching_the_grape-2017-03-18-112045.mp4
put the plate touching the apple,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_touching_the_apple/put_the_plate_touching_the_apple-2017-03-18-112051.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_touching_the_apple/put_the_plate_touching_the_apple-2017-03-18-112057.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_touching_the_apple/put_the_plate_touching_the_apple-2017-03-18-112105.mp4
put the cup touching the apple,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_touching_the_apple/put_the_cup_touching_the_apple-2017-03-18-112112.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_touching_the_apple/put_the_cup_touching_the_apple-2017-03-18-112135.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_touching_the_apple/put_the_cup_touching_the_apple-2017-03-18-112159.mp4
put the disc touching the apple,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_touching_the_apple/put_the_disc_touching_the_apple-2017-03-18-112222.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_touching_the_apple/put_the_disc_touching_the_apple-2017-03-18-112229.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_touching_the_apple/put_the_disc_touching_the_apple-2017-03-18-112235.mp4
put the book touching the apple,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_touching_the_apple/put_the_book_touching_the_apple-2017-03-18-112242.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_touching_the_apple/put_the_book_touching_the_apple-2017-03-18-112250.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_touching_the_apple/put_the_book_touching_the_apple-2017-03-18-112302.mp4
put the blackboard touching the apple,https://s3.amazonaws.com/voxsim-videos/video/put_the_blackboard_touching_the_apple/put_the_blackboard_touching_the_apple-2017-03-18-112312.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_blackboard_touching_the_apple/put_the_blackboard_touching_the_apple-2017-03-18-112324.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_blackboard_touching_the_apple/put_the_blackboard_touching_the_apple-2017-03-18-112342.mp4
put the bottle touching the apple,https://s3.amazonaws.com/voxsim-videos/video/put_the_bottle_touching_the_apple/put_the_bottle_touching_the_apple-2017-03-18-112406.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bottle_touching_the_apple/put_the_bottle_touching_the_apple-2017-03-18-112429.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bottle_touching_the_apple/put_the_bottle_touching_the_apple-2017-03-18-112453.mp4
put the grape touching the apple,https://s3.amazonaws.com/voxsim-videos/video/put_the_grape_touching_the_apple/put_the_grape_touching_the_apple-2017-03-18-112516.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_grape_touching_the_apple/put_the_grape_touching_the_apple-2017-03-18-112523.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_grape_touching_the_apple/put_the_grape_touching_the_apple-2017-03-18-112532.mp4
put the banana touching the apple,https://s3.amazonaws.com/voxsim-videos/video/put_the_banana_touching_the_apple/put_the_banana_touching_the_apple-2017-03-18-112539.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_banana_touching_the_apple/put_the_banana_touching_the_apple-2017-03-18-112548.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_banana_touching_the_apple/put_the_banana_touching_the_apple-2017-03-18-112603.mp4
put the bowl touching the apple,https://s3.amazonaws.com/voxsim-videos/video/put_the_bowl_touching_the_apple/put_the_bowl_touching_the_apple-2017-03-18-112624.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bowl_touching_the_apple/put_the_bowl_touching_the_apple-2017-03-18-112631.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bowl_touching_the_apple/put_the_bowl_touching_the_apple-2017-03-18-112639.mp4
put the knife touching the apple,https://s3.amazonaws.com/voxsim-videos/video/put_the_knife_touching_the_apple/put_the_knife_touching_the_apple-2017-03-18-112647.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_knife_touching_the_apple/put_the_knife_touching_the_apple-2017-03-18-112701.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_knife_touching_the_apple/put_the_knife_touching_the_apple-2017-03-18-112724.mp4
put the pencil touching the apple,https://s3.amazonaws.com/voxsim-videos/video/put_the_pencil_touching_the_apple/put_the_pencil_touching_the_apple-2017-03-18-121759.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_pencil_touching_the_apple/put_the_pencil_touching_the_apple-2017-03-18-121808.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_pencil_touching_the_apple/put_the_pencil_touching_the_apple-2017-03-18-121821.mp4
put the paper sheet touching the apple,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_touching_the_apple/put_the_paper_sheet_touching_the_apple-2017-03-18-121833.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_touching_the_apple/put_the_paper_sheet_touching_the_apple-2017-03-18-121841.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_touching_the_apple/put_the_paper_sheet_touching_the_apple-2017-03-18-121848.mp4
put the plate touching the banana,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_touching_the_banana/put_the_plate_touching_the_banana-2017-03-18-121857.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_touching_the_banana/put_the_plate_touching_the_banana-2017-03-18-121920.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_touching_the_banana/put_the_plate_touching_the_banana-2017-03-18-121929.mp4
put the cup touching the banana,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_touching_the_banana/put_the_cup_touching_the_banana-2017-03-18-121952.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_touching_the_banana/put_the_cup_touching_the_banana-2017-03-18-121959.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_touching_the_banana/put_the_cup_touching_the_banana-2017-03-18-122006.mp4
put the disc touching the banana,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_touching_the_banana/put_the_disc_touching_the_banana-2017-03-18-122013.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_touching_the_banana/put_the_disc_touching_the_banana-2017-03-18-122020.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_touching_the_banana/put_the_disc_touching_the_banana-2017-03-18-122027.mp4
put the book touching the banana,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_touching_the_banana/put_the_book_touching_the_banana-2017-03-18-122037.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_touching_the_banana/put_the_book_touching_the_banana-2017-03-18-122058.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_touching_the_banana/put_the_book_touching_the_banana-2017-03-18-122121.mp4
put the blackboard touching the banana,https://s3.amazonaws.com/voxsim-videos/video/put_the_blackboard_touching_the_banana/put_the_blackboard_touching_the_banana-2017-03-18-122145.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_blackboard_touching_the_banana/put_the_blackboard_touching_the_banana-2017-03-18-122155.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_blackboard_touching_the_banana/put_the_blackboard_touching_the_banana-2017-03-18-122213.mp4
put the bottle touching the banana,https://s3.amazonaws.com/voxsim-videos/video/put_the_bottle_touching_the_banana/put_the_bottle_touching_the_banana-2017-03-18-122224.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bottle_touching_the_banana/put_the_bottle_touching_the_banana-2017-03-18-122303.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bottle_touching_the_banana/put_the_bottle_touching_the_banana-2017-03-18-122311.mp4
put the grape touching the banana,https://s3.amazonaws.com/voxsim-videos/video/put_the_grape_touching_the_banana/put_the_grape_touching_the_banana-2017-03-18-122335.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_grape_touching_the_banana/put_the_grape_touching_the_banana-2017-03-18-122344.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_grape_touching_the_banana/put_the_grape_touching_the_banana-2017-03-18-122354.mp4
put the apple touching the banana,https://s3.amazonaws.com/voxsim-videos/video/put_the_apple_touching_the_banana/put_the_apple_touching_the_banana-2017-03-18-122402.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_apple_touching_the_banana/put_the_apple_touching_the_banana-2017-03-18-122409.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_apple_touching_the_banana/put_the_apple_touching_the_banana-2017-03-18-122434.mp4
put the bowl touching the banana,https://s3.amazonaws.com/voxsim-videos/video/put_the_bowl_touching_the_banana/put_the_bowl_touching_the_banana-2017-03-18-122458.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bowl_touching_the_banana/put_the_bowl_touching_the_banana-2017-03-18-122521.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_bowl_touching_the_banana/put_the_bowl_touching_the_banana-2017-03-18-122546.mp4
put the knife touching the banana,https://s3.amazonaws.com/voxsim-videos/video/put_the_knife_touching_the_banana/put_the_knife_touching_the_banana-2017-03-18-122610.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_knife_touching_the_banana/put_the_knife_touching_the_banana-2017-03-18-122633.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_knife_touching_the_banana/put_the_knife_touching_the_banana-2017-03-18-122642.mp4
put the pencil touching the banana,https://s3.amazonaws.com/voxsim-videos/video/put_the_pencil_touching_the_banana/put_the_pencil_touching_the_banana-2017-03-18-122916.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_pencil_touching_the_banana/put_the_pencil_touching_the_banana-2017-03-18-122928.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_pencil_touching_the_banana/put_the_pencil_touching_the_banana-2017-03-18-122935.mp4
put the paper sheet touching the banana,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_touching_the_banana/put_the_paper_sheet_touching_the_banana-2017-03-18-122941.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_touching_the_banana/put_the_paper_sheet_touching_the_banana-2017-03-18-122948.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_touching_the_banana/put_the_paper_sheet_touching_the_banana-2017-03-18-122954.mp4
put the plate touching the bowl,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_touching_the_bowl/put_the_plate_touching_the_bowl-2017-03-18-123001.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_touching_the_bowl/put_the_plate_touching_the_bowl-2017-03-18-123008.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_touching_the_bowl/put_the_plate_touching_the_bowl-2017-03-18-123017.mp4
put the cup touching the bowl,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_touching_the_bowl/put_the_cup_touching_the_bowl-2017-03-18-123026.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_touching_the_bowl/put_the_cup_touching_the_bowl-2017-03-18-123049.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_cup_touching_the_bowl/put_the_cup_touching_the_bowl-2017-03-18-123113.mp4
put the disc touching the bowl,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_touching_the_bowl/put_the_disc_touching_the_bowl-2017-03-18-123136.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_touching_the_bowl/put_the_disc_touching_the_bowl-2017-03-18-123143.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_disc_touching_the_bowl/put_the_disc_touching_the_bowl-2017-03-18-123150.mp4
put the book touching the bowl,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_touching_the_bowl/put_the_book_touching_the_bowl-2017-03-18-123157.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_touching_the_bowl/put_the_book_touching_the_bowl-2017-03-18-123207.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_book_touching_the_bowl/put_the_book_touching_the_bowl-2017-03-18-123223.mp4
put the blackboard touching the bowl,https://s3.amazonaws.com/voxsim-videos/video/put_the_blackboard_touching_the_bowl/put_the_blackboard_touching_the_bowl-2017-03-18-123232.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_blackboard_touching_the_bowl/put_the_blackboard_touching_the_bowl-2017-03-18-123255.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_blackboard_touching_the_bowl/put_the_blackboard_touching_the_bowl-2017-03-18-123319.mp4
